expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number,timestamp_start,timestamp_end,lap_duration,Steering_Angle,Accel_Longitudinal,Accel_Lateral,Throttle,Gear,Engine_RPM,Brake_Front,Brake_Rear,Speed,lap_unix_time,TIME_UTC_SECONDS,AIR_TEMP,TRACK_TEMP,HUMIDITY
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:44.285Z,GR86-012-8,0,2025-10-18 12:58:44.095000+00:00,GR86-012-8,8,2025-10-18 12:56:59.776000+00:00,2025-10-18 12:58:44.095000+00:00,104.319,5.808885091841094,0.005526697992310979,-0.22836950021358396,74.84665954720205,3.084579239641179,6079.871794871795,7.079908158906449,7.128248611704399,133.2617094017094,1760792324,1760792296.0,17.02,16.9,75.46
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:46.031Z,GR86-057-57,0,2025-10-18 12:58:45.632000+00:00,GR86-057-57,57,2025-10-18 12:56:30.303000+00:00,2025-10-18 12:58:45.632000+00:00,135.329,-7.399551138185316,-0.02843731965373517,-0.13639467778134018,46.28615902532863,2.467457518435396,4986.605136436597,5.809347547290798,5.869705033664636,103.37309294871794,1760792325,1760792296.0,17.02,16.9,75.46
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.272Z,GR86-006-7,0,2025-10-18 12:59:28.696000+00:00,GR86-006-7,7,2025-10-18 12:57:48.341000+00:00,2025-10-18 12:59:28.696000+00:00,100.355,-10.85737489025461,0.012010535557506585,-0.23710403863037754,76.75141352063213,3.0776997366110623,6364.263157894737,7.76785118525022,7.890370939420544,139.46769736842106,1760792368,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.368Z,GR86-010-16,0,2025-10-18 12:59:28.879000+00:00,GR86-010-16,16,2025-10-18 12:57:48.682000+00:00,2025-10-18 12:59:28.879000+00:00,100.197,-8.093223996547259,0.023520932239965472,-0.2378066465256798,74.68495468277946,3.089771255934398,6355.462203023758,7.306059559775572,7.410023737591714,139.69370689655173,1760792368,1760792359.0,17.02,16.9,75.29
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.465Z,GR86-026-72,0,2025-10-18 12:59:29.250000+00:00,GR86-026-72,72,2025-10-18 12:57:49.389000+00:00,2025-10-18 12:59:29.250000+00:00,99.861,-11.172270742358078,0.011229257641921397,-0.23188908296943228,74.34744541484716,3.1139737991266374,6346.792576419214,7.34396943231441,7.478886462882096,139.4704157549234,1760792369,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.605Z,GR86-022-13,0,2025-10-18 12:59:30.090000+00:00,GR86-022-13,13,2025-10-18 12:57:49.832000+00:00,2025-10-18 12:59:30.090000+00:00,100.258,-4.857236554438129,0.0329798863139484,-0.2216768692610407,77.50248797551377,3.0835155225185833,6331.873362445415,7.824910362920857,7.924236991692173,139.43685589519652,1760792370,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.473Z,GR86-016-55,0,2025-10-18 12:59:31.463000+00:00,GR86-016-55,55,2025-10-18 12:57:50.959000+00:00,2025-10-18 12:59:31.463000+00:00,100.504,-6.578531558608844,0.022125375697724346,-0.2061764705882353,76.82158866466295,2.992271361099184,6478.555793991416,6.412307857449549,6.498647488192358,139.35141630901288,1760792371,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.553Z,GR86-025-47,0,2025-10-18 12:59:32.632000+00:00,GR86-025-47,47,2025-10-18 12:57:51.236000+00:00,2025-10-18 12:59:32.632000+00:00,101.396,-6.358465495070725,-0.2638868409772825,0.22352078868409775,75.95892413201886,3.057865409344192,6305.766595289079,7.907081011573083,8.067758251178741,137.92679487179487,1760792372,1760792359.0,17.02,16.9,75.29
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.607Z,GR86-036-98,0,2025-10-18 12:59:32.881000+00:00,GR86-036-98,98,2025-10-18 12:57:51.997000+00:00,2025-10-18 12:59:32.881000+00:00,100.884,-4.957931334202521,0.02460843111690569,-0.22395262929161236,75.32815732290308,3.10212950890917,6281.352173913044,6.781534115601912,6.89906345067362,138.05947712418302,1760792372,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.894Z,GR86-002-000,0,2025-10-18 12:59:32.462000+00:00,GR86-002-000,0,2025-10-18 12:57:51.465000+00:00,2025-10-18 12:59:32.462000+00:00,100.997,-5.315295629820051,0.014045415595544128,-0.2303093401885176,74.99023993144816,2.9507283633247643,6478.498929336189,7.326032562125107,7.391356041131105,138.29672376873663,1760792372,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.741Z,GR86-033-46,0,2025-10-18 12:59:32.163000+00:00,GR86-033-46,46,2025-10-18 12:57:50.957000+00:00,2025-10-18 12:59:32.163000+00:00,101.206,-10.122804774083548,0.018192242114237,-0.20278047740835464,75.30179880647911,3.049445865302643,6406.204690831557,7.626924552429667,7.768147911338449,139.02168085106385,1760792372,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.490Z,GR86-063-113,0,2025-10-18 12:59:38.234000+00:00,GR86-063-113,113,2025-10-18 12:57:56.917000+00:00,2025-10-18 12:59:38.234000+00:00,101.317,-5.7055629139072845,0.014909050772626931,-0.23950728476821193,75.60292273730684,2.9977924944812364,6379.762114537445,7.207582781456954,7.298790286975716,137.69242825607063,1760792378,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.674Z,GR86-049-88,0,2025-10-18 12:59:40.757000+00:00,GR86-049-88,88,2025-10-18 12:58:00.343000+00:00,2025-10-18 12:59:40.757000+00:00,100.414,-6.665238303454307,0.010278530826410144,-0.23633756012243115,75.7621775251421,3.095758635767381,6324.115720524018,8.150358548316571,8.265889811980761,138.9468490153173,1760792380,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.475Z,GR86-047-21,0,2025-10-18 12:59:40.534000+00:00,GR86-047-21,21,2025-10-18 12:57:59.774000+00:00,2025-10-18 12:59:40.534000+00:00,100.76,-2.520274914089347,0.004551975945017182,-0.24889905498281786,76.09988402061856,3.0700171821305844,6344.021459227468,8.021464776632303,8.135706615120275,138.89969957081544,1760792380,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:45.394Z,GR86-028-89,0,2025-10-18 12:59:43.745000+00:00,GR86-028-89,89,2025-10-18 12:58:01.879000+00:00,2025-10-18 12:59:43.745000+00:00,101.866,-6.084294320137693,0.003679862306368331,-0.22572547332185888,71.89552065404474,2.976764199655766,6363.112068965517,6.643758605851979,6.764606282271945,136.47299568965516,1760792383,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:45.125Z,GR86-065-5,0,2025-10-18 12:59:44.082000+00:00,GR86-065-5,5,2025-10-18 12:58:01.576000+00:00,2025-10-18 12:59:44.082000+00:00,102.506,-4.836190878378378,0.0067035472972972986,-0.2161258445945946,73.43193834459458,3.0291385135135136,6283.7441860465115,6.9879835304054065,6.86340160472973,136.3086046511628,1760792384,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:45.280Z,GR86-060-2,0,2025-10-18 12:59:44.077000+00:00,GR86-060-2,2,2025-10-18 12:58:02.347000+00:00,2025-10-18 12:59:44.077000+00:00,101.73,-4.2820993031358885,0.0036763937282229954,-0.22854660278745648,73.07998257839722,2.8349303135888504,6535.771739130435,7.47613893728223,7.586814024390244,136.19069565217393,1760792384,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:45.993Z,GR86-040-3,0,2025-10-18 12:59:45.306000+00:00,GR86-040-3,3,2025-10-18 12:58:06.058000+00:00,2025-10-18 12:59:48.589000+00:00,102.531,-7.856621102093124,0.04383105510465613,-0.22686736437419905,75.6629944468176,3.0640751815463476,6282.376734258271,7.8219350704827,7.9199871849636905,137.26872863247863,1760792385,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:46.643Z,GR86-013-80,0,2025-10-18 12:59:46.179000+00:00,GR86-013-80,80,2025-10-18 12:58:04.012000+00:00,2025-10-18 12:59:46.179000+00:00,102.167,-7.601276595744681,0.012846808510638298,-0.2262148936170213,73.56167234042553,3.0506382978723403,6275.949044585987,8.251593617021276,8.34521914893617,137.2837659574468,1760792386,1760792359.0,17.02,16.9,75.29
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:51.477Z,GR86-038-93,0,2025-10-18 12:59:48.661000+00:00,GR86-038-93,93,2025-10-18 12:58:06.480000+00:00,2025-10-18 12:59:48.661000+00:00,102.181,-7.824310564276623,0.27519558761137036,-0.24107848960543063,72.94482817140432,3.0810352142554094,6232.091101694915,7.7401824352991095,7.846028850233347,137.22433121019108,1760792388,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:51.357Z,GR86-030-18,0,2025-10-18 12:59:50.251000+00:00,GR86-030-18,18,2025-10-18 12:58:08.375000+00:00,2025-10-18 12:59:50.251000+00:00,101.876,-5.633118833118834,0.006279708279708279,-0.21825868725868727,72.5275933075933,3.1377091377091375,6187.3669527897,5.662906477906478,5.7244851994851995,137.61341201716738,1760792390,1760792359.0,17.02,16.9,75.29
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:00:39.790Z,GR86-012-8,0,2025-10-18 13:00:29.168000+00:00,GR86-012-8,8,2025-10-18 12:58:44.096000+00:00,2025-10-18 13:00:29.168000+00:00,105.072,6.278503118503119,0.0032964656964656965,-0.2179297297297297,74.07606652806653,3.1056133056133057,6030.829166666666,6.646885654885655,6.6927713097713095,133.44215767634856,1760792429,1760792421.0,17.05,16.9,75.5
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:00:55.802Z,GR86-057-57,0,2025-10-18 13:00:55.544000+00:00,GR86-057-57,57,2025-10-18 12:58:45.633000+00:00,2025-10-18 13:00:55.544000+00:00,129.911,-8.097892976588628,0.032901672240802676,-0.18219866220735786,57.80452842809365,2.345819397993311,5461.252508361204,3.3996120401337793,3.441010033444816,107.29961538461538,1760792455,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.337Z,GR86-006-7,0,2025-10-18 13:01:09.078000+00:00,GR86-006-7,7,2025-10-18 12:59:28.697000+00:00,2025-10-18 13:01:09.078000+00:00,100.381,-9.970428015564202,0.012716385646346737,-0.239116299178556,76.87865542585386,3.079118028534371,6358.611231101512,7.757280587980977,7.882362732382187,139.64354211663067,1760792469,1760792484.0,17.05,16.9,75.33
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.587Z,GR86-026-72,0,2025-10-18 13:01:09.880000+00:00,GR86-026-72,72,2025-10-18 12:59:29.251000+00:00,2025-10-18 13:01:09.880000+00:00,100.629,-11.592761740629038,0.010533390779836277,-0.25179534683326155,75.99896165445928,3.13356311934511,6316.603448275862,7.646395950021542,7.779827660491168,139.53698924731182,1760792469,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.355Z,GR86-010-16,0,2025-10-18 13:01:09.519000+00:00,GR86-010-16,16,2025-10-18 12:59:28.880000+00:00,2025-10-18 13:01:09.519000+00:00,100.639,-8.768248490077653,0.021643658326143227,-0.2486842105263158,74.40216997411562,3.0832614322691976,6350.781385281385,7.748889128559102,7.860813201035376,139.32120689655173,1760792469,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.591Z,GR86-022-13,0,2025-10-18 13:01:10.258000+00:00,GR86-022-13,13,2025-10-18 12:59:30.091000+00:00,2025-10-18 13:01:10.258000+00:00,100.167,-5.1669724770642205,0.033667540410659676,-0.22484971603320228,77.1726998689384,3.0384447356924422,6392.35152838428,7.833014416775885,7.941810834425514,139.19727074235809,1760792470,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:11.407Z,GR86-016-55,0,2025-10-18 13:01:11.183000+00:00,GR86-016-55,55,2025-10-18 12:59:31.464000+00:00,2025-10-18 13:01:11.183000+00:00,99.719,-6.770091423595995,0.02790901175446234,-0.2146996081845886,77.65615150195907,3.0026121027427077,6500.675381263616,6.5228188942098395,6.613145407052677,139.82808278867103,1760792471,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:13.203Z,GR86-033-46,0,2025-10-18 13:01:12.886000+00:00,GR86-033-46,46,2025-10-18 12:59:32.164000+00:00,2025-10-18 13:01:12.886000+00:00,100.722,-8.8528730703259,0.020262435677530014,-0.20226072041166382,74.99593910806175,3.055317324185249,6386.633832976446,6.155092195540309,6.280210120068611,139.1209247311828,1760792472,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:13.335Z,GR86-002-000,0,2025-10-18 13:01:13.093000+00:00,GR86-002-000,0,2025-10-18 12:59:32.463000+00:00,2025-10-18 13:01:13.093000+00:00,100.63,-5.744950151712181,0.012200260078023408,-0.2279913307325531,76.25152579107065,2.9575205895101866,6493.251626898048,9.609315127871694,9.693472041612484,138.62488069414317,1760792473,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:19.566Z,GR86-025-47,0,2025-10-18 13:01:13.365000+00:00,GR86-025-47,47,2025-10-18 12:59:32.633000+00:00,2025-10-18 13:01:13.365000+00:00,100.732,-6.167232375979113,-0.2700504786771105,0.22019843342036555,75.33882506527415,3.1153176675369885,6304.792576419214,7.823002610966058,7.978794604003482,139.18747826086957,1760792473,1760792484.0,17.05,16.9,75.33
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:19.588Z,GR86-036-98,0,2025-10-18 13:01:14.122000+00:00,GR86-036-98,98,2025-10-18 12:59:32.883000+00:00,2025-10-18 13:01:14.122000+00:00,101.239,-7.211440860215054,0.011672258064516128,-0.21484172043010752,74.70688602150538,3.121290322580645,6282.387096774193,8.184840860215054,8.323470967741935,138.85482832618027,1760792474,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:19.976Z,GR86-063-113,0,2025-10-18 13:01:18.761000+00:00,GR86-063-113,113,2025-10-18 12:59:38.236000+00:00,2025-10-18 13:01:18.761000+00:00,100.525,-4.563703703703704,0.014545098039215686,-0.23208583877995645,75.95420479302832,3.01437908496732,6355.566448801743,6.95820697167756,7.046023965141612,137.95063180827887,1760792478,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:22.315Z,GR86-047-21,0,2025-10-18 13:01:21.489000+00:00,GR86-047-21,21,2025-10-18 12:59:40.535000+00:00,2025-10-18 13:01:21.489000+00:00,100.954,-2.029356223175966,0.005118884120171674,-0.24882875536480684,74.75448068669527,3.0639484978540774,6357.697424892704,8.53062017167382,8.651643776824034,138.85083690987125,1760792481,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:22.408Z,GR86-049-88,0,2025-10-18 13:01:21.740000+00:00,GR86-049-88,88,2025-10-18 12:59:40.758000+00:00,2025-10-18 13:01:21.740000+00:00,100.982,-5.910288420146363,0.009717606543263022,-0.22836375376668103,71.5181317262161,3.1080499354283253,6279.5344827586205,6.803213517003874,6.908433060697375,138.27032327586207,1760792481,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:25.674Z,GR86-028-89,0,2025-10-18 13:01:25.348000+00:00,GR86-028-89,89,2025-10-18 12:59:43.746000+00:00,2025-10-18 13:01:25.348000+00:00,101.602,-6.677210884353742,0.003423044217687074,-0.2321781462585034,74.07343962585034,3.066326530612245,6292.420382165605,6.323611819727891,6.438548044217687,137.97382165605094,1760792485,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.634Z,GR86-065-5,0,2025-10-18 13:01:27.462000+00:00,GR86-065-5,5,2025-10-18 12:59:44.083000+00:00,2025-10-18 13:01:27.462000+00:00,103.379,-8.803780798640613,0.005811809685641461,-0.20501274426508073,75.33513593882753,3.0225148683092606,6182.573248407643,7.984316057774002,7.8463487680543755,134.60589361702128,1760792487,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.851Z,GR86-040-3,0,2025-10-18 13:01:27.680000+00:00,GR86-040-3,3,2025-10-18 12:59:48.590000+00:00,2025-10-18 13:01:31.305000+00:00,102.715,-5.918127659574468,0.0405104255319149,-0.22696425531914893,75.74762127659575,3.066808510638298,6210.583599574015,8.021221276595744,8.127478723404256,136.12136170212767,1760792487,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.938Z,GR86-060-2,0,2025-10-18 13:01:27.695000+00:00,GR86-060-2,2,2025-10-18 12:59:44.078000+00:00,2025-10-18 13:01:27.695000+00:00,103.617,-3.238638262322473,0.004474101921470343,-0.2246152882205514,75.14486633249791,2.8609022556390977,6415.9037656903765,7.013253968253968,7.13765246449457,135.13331941544885,1760792487,1760792484.0,17.05,16.9,75.33
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:33.470Z,GR86-038-93,0,2025-10-18 13:01:31.888000+00:00,GR86-038-93,93,2025-10-18 12:59:48.662000+00:00,2025-10-18 13:01:31.888000+00:00,103.226,-7.468452380952381,0.2691479591836735,-0.2467419217687075,71.93435374149661,3.046343537414966,6184.659574468085,8.904207057823129,9.033803146258505,135.87312101910828,1760792491,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:33.440Z,GR86-030-18,0,2025-10-18 13:01:32.674000+00:00,GR86-030-18,18,2025-10-18 12:59:50.252000+00:00,2025-10-18 13:01:32.674000+00:00,102.422,-4.840866610025488,0.013590059473237043,-0.22232752761257435,74.68801614273576,3.157604078164826,6115.016949152542,5.871144859813084,5.9462213254035685,136.91716101694917,1760792492,1760792484.0,17.05,16.9,75.33
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:48.288Z,GR86-012-8,0,2025-10-18 13:02:13.555000+00:00,GR86-012-8,8,2025-10-18 13:00:29.169000+00:00,2025-10-18 13:02:13.555000+00:00,104.386,6.879498956158664,0.008888935281837162,-0.22068935281837163,74.15937787056367,3.082672233820459,6115.139874739039,6.645436325678497,6.688960334029227,134.1397286012526,1760792533,1760792547.0,17.1,16.9,75.28
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:49.532Z,GR86-057-57,0,2025-10-18 13:02:40.372000+00:00,GR86-057-57,57,2025-10-18 13:00:55.545000+00:00,2025-10-18 13:02:40.372000+00:00,104.827,-9.065575146935348,0.004959697732997481,-0.21717758186397984,71.5017758186398,3.040722082283795,6086.39705882353,5.0215428211586906,5.085037783375315,133.66997903563941,1760792560,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.568Z,GR86-006-7,0,2025-10-18 13:02:49.358000+00:00,GR86-006-7,7,2025-10-18 13:01:09.080000+00:00,2025-10-18 13:02:49.358000+00:00,100.278,-10.231774891774892,0.013424675324675324,-0.23631255411255409,77.60325974025974,3.085281385281385,6358.618221258134,7.58564935064935,7.70816883116883,139.67839826839827,1760792569,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.866Z,GR86-010-16,0,2025-10-18 13:02:49.630000+00:00,GR86-010-16,16,2025-10-18 13:01:09.520000+00:00,2025-10-18 13:02:49.630000+00:00,100.11,-9.081366191093817,0.024215737137916128,-0.23782576740164288,74.72798962386511,3.0739299610894943,6359.505399568035,7.59619757890186,7.71381971465629,139.73010775862068,1760792569,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.935Z,GR86-022-13,0,2025-10-18 13:02:50.765000+00:00,GR86-022-13,13,2025-10-18 13:01:10.259000+00:00,2025-10-18 13:02:50.765000+00:00,100.506,-5.272024065320155,0.03364159862483885,-0.23059905457670823,76.64621400945423,3.0455522131499784,6369.484978540772,8.017726686721101,8.116291362269017,139.2016129032258,1760792570,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:51.596Z,GR86-016-55,0,2025-10-18 13:02:50.991000+00:00,GR86-016-55,55,2025-10-18 13:01:11.184000+00:00,2025-10-18 13:02:50.991000+00:00,99.807,-6.4624616732369695,0.019367936925098556,-0.21067849321068768,75.16243977222952,3.0223390275952693,6487.849015317287,6.424027595269383,6.506449846692948,140.07315789473685,1760792570,1760792547.0,17.1,16.9,75.28
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.837Z,GR86-026-72,0,2025-10-18 13:02:50.063000+00:00,GR86-026-72,72,2025-10-18 13:01:09.881000+00:00,2025-10-18 13:02:50.063000+00:00,100.182,-12.416529640848118,0.010147122457810472,-0.23483556901774125,74.4929770662051,3.158805711813068,6276.215982721383,7.98040891389009,8.111235395932496,139.10279826464208,1760792570,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:54.926Z,GR86-033-46,0,2025-10-18 13:02:54.503000+00:00,GR86-033-46,46,2025-10-18 13:01:12.887000+00:00,2025-10-18 13:02:54.503000+00:00,101.616,-7.963242784380307,0.02146137521222411,-0.1993786078098472,74.66469015280136,3.0169779286926994,6388.911205073996,6.40456494057725,6.539679541595926,137.97656779661017,1760792574,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:54.316Z,GR86-002-000,0,2025-10-18 13:02:54.078000+00:00,GR86-002-000,0,2025-10-18 13:01:13.094000+00:00,2025-10-18 13:02:54.078000+00:00,100.984,-4.8066324347454,0.011312366281557552,-0.2240543431750107,75.60402225074883,2.8968763371844246,6556.198717948718,9.533988018827557,9.61967051775781,138.05940042826552,1760792574,1760792547.0,17.1,16.9,75.28
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:55.572Z,GR86-036-98,0,2025-10-18 13:02:55.353000+00:00,GR86-036-98,98,2025-10-18 13:01:14.124000+00:00,2025-10-18 13:02:55.353000+00:00,101.229,-5.98075117370892,0.011079385403329065,-0.21390311566367906,73.63838668373879,3.0721297481860863,6282.690170940171,7.574182671788306,7.710868544600938,137.4952878464819,1760792575,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:56.626Z,GR86-025-47,0,2025-10-18 13:02:55.551000+00:00,GR86-025-47,47,2025-10-18 13:01:13.366000+00:00,2025-10-18 13:02:55.551000+00:00,102.185,-8.161511879049677,-0.26520561555075595,0.2120475161987041,77.33878617710583,2.967170626349892,6366.836206896552,8.237812095032398,8.409220302375811,136.47958874458874,1760792575,1760792547.0,17.1,16.9,75.28
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:01.346Z,GR86-063-113,0,2025-10-18 13:02:59.912000+00:00,GR86-063-113,113,2025-10-18 13:01:18.762000+00:00,2025-10-18 13:02:59.912000+00:00,101.15,-5.664616055846423,0.012329406631762652,-0.22374738219895285,75.9154537521815,3.0235602094240837,6357.229257641921,6.684982547993019,6.779515706806283,138.18596069868994,1760792579,1760792609.0,17.09,17.0,75.56
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:08.672Z,GR86-047-21,0,2025-10-18 13:03:03.480000+00:00,GR86-047-21,21,2025-10-18 13:01:21.490000+00:00,2025-10-18 13:03:03.480000+00:00,101.99,-3.0167908811924593,0.002268741779921088,-0.2433581762384919,75.2798684787374,2.986847873739588,6348.623632385121,8.098228846996932,8.216030249890398,137.29774122807018,1760792583,1760792609.0,17.09,17.0,75.56
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:08.758Z,GR86-028-89,0,2025-10-18 13:03:07.679000+00:00,GR86-028-89,89,2025-10-18 13:01:25.349000+00:00,2025-10-18 13:03:07.679000+00:00,102.33,-6.543184713375797,0.005670488322717622,-0.22669511677282375,73.91688322717623,3.0577494692144374,6287.887473460722,6.603174097664544,6.731059447983015,137.33859574468084,1760792587,1760792609.0,17.09,17.0,75.56
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:10.396Z,GR86-065-5,0,2025-10-18 13:03:09.862000+00:00,GR86-065-5,5,2025-10-18 13:01:27.464000+00:00,2025-10-18 13:03:09.862000+00:00,102.398,-10.062076271186442,0.00854406779661017,-0.2203338983050847,74.6856313559322,3.0783898305084745,6239.718816067653,7.613489406779661,7.478396186440678,136.72213983050847,1760792589,1760792609.0,17.09,17.0,75.56
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:10.921Z,GR86-060-2,0,2025-10-18 13:03:10.682000+00:00,GR86-060-2,2,2025-10-18 13:01:27.696000+00:00,2025-10-18 13:03:10.682000+00:00,102.986,-7.880656156795911,0.01047933532168726,-0.22098295696634002,74.50747763101832,2.8721772475500638,6433.413646055437,6.871864081806561,6.970668939071155,135.16629787234044,1760792590,1760792609.0,17.09,17.0,75.56
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:10.891Z,GR86-040-3,0,2025-10-18 13:03:10.299000+00:00,GR86-040-3,3,2025-10-18 13:01:31.307000+00:00,2025-10-18 13:03:14.377000+00:00,103.07,-4.382788810591502,0.044698697416186206,-0.217503309844117,76.5877023275678,3.0952380952380953,6192.253205128205,7.199855861627163,7.3028688874653,136.0560939167556,1760792590,1760792609.0,17.09,17.0,75.56
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:14.990Z,GR86-038-93,0,2025-10-18 13:03:14.603000+00:00,GR86-038-93,93,2025-10-18 13:01:31.889000+00:00,2025-10-18 13:03:14.603000+00:00,102.714,-8.517579617834395,0.275388110403397,-0.2445099787685775,73.86857324840764,3.051380042462845,6221.845338983051,9.396605095541402,9.504380042462845,136.1399574468085,1760792594,1760792609.0,17.09,17.0,75.56
